0,1
41,10.0
88,14.0
131,7.0
179,18.0
224,17.0
270,3.0
315,37.0
364,14.0
410,9.0
450,23.0
496,17.0
540,16.0
586,22.0
631,42.0
678,3.0
720,10.0
760,28.0
806,17.0
854,12.0
897,27.0
939,5.0
989,13.0
1035,21.0
1077,19.0
1124,1.0
1168,9.0
1211,3.0
1257,2.0
1305,19.0
1354,17.0
1396,15.0
1443,31.0
1492,11.0
1537,11.0
1579,25.0
1625,16.0
1672,21.0
1720,11.0
1769,14.0
1819,8.0
1865,15.0
1911,11.0
1954,8.0
1994,4.0
2042,17.0
2091,1.0
2131,23.0
2179,10.0
2225,14.0
2267,42.0
2309,6.0
2351,2.0
2391,20.0
2433,8.0
2482,27.0
2524,10.0
2564,26.0
2604,28.0
2649,34.0
2691,11.0
2741,8.0
2783,15.0
2831,26.0
2871,1.0
2914,8.0
2963,8.0
3006,15.0
3046,35.0
3087,29.0
3132,19.0
3173,22.0
3219,22.0
3259,4.0
3308,7.0
3350,15.0
3400,12.0
3440,13.0
3487,2.0
3533,19.0
3580,17.0
3629,35.0
3707,4.0
3780,7.0
3856,28.0
3926,1.0
4002,4.0
4076,20.0
4155,28.0
4234,1.0
4313,23.0
4391,15.0
4468,16.0
4540,35.0
4615,30.0
4695,43.0
4769,14.0
4845,33.0
4918,7.0
4994,26.0
5070,11.0
5148,6.0
5219,6.0
5297,15.0
5372,25.0
5450,35.0
5525,14.0
5603,4.0
5680,9.0
5757,18.0
5833,17.0
5907,32.0
5982,3.0
6058,4.0
6135,38.0
6209,37.0
6281,12.0
6357,19.0
6428,21.0
6504,35.0
6583,24.0
6662,13.0
6739,23.0
6816,23.0
6896,15.0
6975,5.0
7047,1.0
7127,12.0
7201,13.0
7279,31.0
7360,8.0
7437,14.0
7517,9.0
7592,2.0
7670,30.0
7753,12.0
7831,6.0
7916,7.0
7994,29.0
8077,5.0
8158,8.0
8239,15.0
8321,34.0
8398,42.0
8477,9.0
8560,14.0
8639,4.0
8723,33.0
8801,25.0
8878,19.0
8960,7.0
9036,22.0
9121,31.0
9200,36.0
9284,19.0
9361,35.0
9444,5.0
9523,15.0
9600,20.0
9685,7.0
9760,6.0
9839,26.0
9920,4.0
9996,17.0
10078,16.0
10162,22.0
10240,10.0
10321,11.0
10400,14.0
10482,17.0
10557,17.0
10635,31.0
10711,38.0
10788,26.0
10873,21.0
10970,12.0
11066,8.0
11161,19.0
11255,12.0
11354,5.0
11453,9.0
11543,8.0
11638,20.0
11735,13.0
11831,6.0
11924,7.0
12024,20.0
12116,25.0
12210,13.0
12306,18.0
12399,30.0
12495,4.0
12590,14.0
12688,39.0
12784,14.0
12881,27.0
12979,14.0
13077,6.0
13167,23.0
13265,16.0
13363,13.0
13453,17.0
13547,16.0
13637,22.0
13735,3.0
13825,10.0
13925,3.0
14017,17.0
14108,22.0
14205,10.0
14302,34.0
14397,10.0
14487,22.0
14592,6.0
14697,19.0
14807,15.0
14908,31.0
