0,1
32407,6.0
32494,25.0
32538,11.0
32583,11.0
32816,60.0
32907,67.0
32948,18.0
33166,49.0
33213,15.0
33254,11.0
33471,25.0
33521,33.0
33570,45.0
33619,74.0
33714,35.0
33851,15.0
33898,47.0
33948,36.0
34090,26.0
34360,80.0
34400,2.0
34498,59.0
34547,20.0
34597,45.0
34725,2.0
34771,35.0
34816,28.0
34860,23.0
34907,30.0
34950,46.0
35036,2.0
35207,31.0
35249,25.0
36001,30.0
36082,35.0
36118,30.0
36163,45.0
36238,28.0
36280,18.0
36398,38.0
36478,39.0
36522,18.0
36628,23.0
36739,57.0
36783,57.0
36824,17.0
36868,10.0
36945,2.0
36984,38.0
37026,2.0
37067,12.0
37102,81.0
37263,22.0
37385,29.0
37464,34.0
37541,34.0
37667,17.0
37791,38.0
37828,2.0
37863,4.0
37902,10.0
37937,33.0
37979,12.0
38015,12.0
38060,58.0
38185,17.0
38228,50.0
38309,8.0
38350,22.0
38388,30.0
38424,25.0
39617,3.0
39827,24.0
40031,18.0
40156,21.0
40320,8.0
40566,35.0
40603,31.0
40646,25.0
40683,26.0
40725,21.0
40769,47.0
40805,44.0
40840,74.0
40877,10.0
40917,26.0
40953,36.0
40997,76.0
41079,3.0
41122,36.0
41160,33.0
41368,37.0
41523,25.0
41565,60.0
41640,46.0
41872,5.0
42080,27.0
42120,49.0
42200,69.0
42237,23.0
42350,53.0
42431,46.0
42469,39.0
42512,1.0
42592,18.0
42805,50.0
42925,10.0
43000,23.0
43122,28.0
43285,7.0
43321,11.0
43366,24.0
43410,26.0
43446,43.0
43489,15.0
43528,15.0
43566,9.0
43609,16.0
43649,80.0
43693,44.0
43737,89.0
43780,50.0
43969,36.0
44054,16.0
44090,19.0
44128,61.0
44275,15.0
44317,22.0
44352,46.0
44472,9.0
44510,63.0
44551,26.0
44636,29.0
44757,22.0
44924,30.0
44967,5.0
45051,15.0
45087,29.0
45124,37.0
45207,33.0
45372,40.0
45409,58.0
45446,8.0
45525,17.0
45679,20.0
45715,33.0
45823,44.0
45903,26.0
46014,7.0
46086,1.0
46126,4.0
46235,72.0
46360,51.0
46443,15.0
46481,1.0
46516,3.0
46633,22.0
46671,6.0
46747,25.0
46792,29.0
46835,67.0
46980,16.0
47019,34.0
47052,9.0
47084,58.0
47182,56.0
47273,5.0
47309,15.0
47375,52.0
47557,11.0
47662,33.0
47698,20.0
47765,49.0
47881,23.0
47955,19.0
48029,24.0
48066,13.0
48238,3.0
48272,58.0
48349,3.0
48385,29.0
48415,71.0
48486,31.0
48662,24.0
48692,2.0
48836,58.0
48869,71.0
48903,10.0
48941,36.0
49016,5.0
49128,35.0
49190,20.0
49228,38.0
49260,3.0
49295,27.0
49330,29.0
49400,43.0
49430,61.0
49469,22.0
49669,15.0
49739,64.0
49778,24.0
49925,21.0
50172,3.0
50205,40.0
50241,29.0
50277,1.0
50307,20.0
50375,34.0
50412,10.0
50451,29.0
50553,85.0
50592,74.0
50660,5.0
50726,58.0
50760,26.0
50794,17.0
50824,41.0
50855,25.0
50993,26.0
51129,12.0
51162,19.0
51196,16.0
51235,30.0
51336,15.0
51449,21.0
51528,34.0
51562,29.0
51598,7.0
51696,56.0
51771,42.0
51805,35.0
51836,5.0
51867,59.0
51901,11.0
51963,10.0
51996,71.0
52062,33.0
52096,44.0
52131,53.0
52304,41.0
52380,40.0
52411,55.0
52451,18.0
52522,28.0
52562,18.0
52629,18.0
52736,31.0
52848,24.0
52916,29.0
52986,22.0
53057,21.0
53118,8.0
53157,34.0
53192,40.0
53263,19.0
54015,31.0
54086,5.0
54124,20.0
54157,26.0
54193,13.0
54223,40.0
54295,85.0
54457,10.0
54526,55.0
54668,85.0
54745,47.0
54762,20.0
54793,60.0
54821,22.0
54885,7.0
54925,32.0
55021,5.0
55058,51.0
55088,21.0
55188,26.0
55296,21.0
55336,8.0
55398,59.0
55435,66.0
55649,35.0
55685,29.0
55794,47.0
55832,40.0
55866,69.0
55968,2.0
57633,11.0
57668,33.0
57698,68.0
57767,39.0
57804,62.0
57840,3.0
57874,32.0
57977,27.0
58170,8.0
58249,25.0
58309,86.0
58379,30.0
58451,51.0
58527,19.0
58592,5.0
58693,4.0
58802,38.0
58908,65.0
58940,10.0
59010,34.0
59152,24.0
59222,33.0
59292,3.0
59405,40.0
59439,7.0
59470,14.0
59503,14.0
59607,33.0
59709,3.0
59741,33.0
59845,30.0
59877,11.0
59907,39.0
59981,43.0
60088,23.0
60119,37.0
