0,1
45,22.0
95,6.0
140,3.0
183,18.0
228,17.0
275,38.0
318,28.0
364,24.0
412,16.0
454,25.0
501,15.0
544,16.0
587,14.0
629,19.0
677,13.0
722,20.0
770,19.0
819,2.0
866,30.0
909,19.0
956,25.0
996,18.0
1040,37.0
1087,3.0
1131,22.0
1177,6.0
1223,15.0
1269,34.0
1315,23.0
1362,13.0
1405,29.0
1447,4.0
1493,17.0
1533,21.0
1583,12.0
1630,12.0
1676,7.0
1718,1.0
1767,25.0
1817,39.0
1862,14.0
1905,2.0
1945,20.0
1986,3.0
2029,11.0
2078,14.0
2120,12.0
2167,31.0
2210,9.0
2257,6.0
2303,1.0
2347,8.0
2396,30.0
2445,5.0
2491,14.0
2531,16.0
2572,13.0
2621,34.0
2663,18.0
2707,8.0
2754,12.0
2802,10.0
2844,29.0
2890,5.0
2939,6.0
2987,6.0
3028,2.0
3068,13.0
3110,38.0
3154,21.0
3203,6.0
3246,28.0
3286,14.0
3330,2.0
3371,11.0
3417,1.0
3459,13.0
3506,26.0
3553,11.0
3593,5.0
3641,22.0
3720,19.0
3799,27.0
3875,10.0
3946,10.0
4017,10.0
4089,13.0
4162,17.0
4234,7.0
4309,6.0
4389,25.0
4459,16.0
4536,11.0
4607,18.0
4687,3.0
4763,32.0
4836,30.0
4916,10.0
4989,17.0
5069,32.0
5142,23.0
5215,24.0
5294,11.0
5369,13.0
5441,15.0
5518,4.0
5597,4.0
5672,5.0
5747,19.0
5817,10.0
5891,9.0
5970,3.0
6047,7.0
6124,18.0
6198,14.0
6270,16.0
6343,15.0
6415,2.0
6493,31.0
6570,4.0
6641,18.0
6721,16.0
6796,4.0
6871,14.0
6942,29.0
7012,23.0
7083,18.0
7163,18.0
7237,18.0
7320,4.0
7401,17.0
7478,26.0
7561,18.0
7638,7.0
7714,24.0
7799,13.0
7884,17.0
7966,7.0
8044,9.0
8119,27.0
8195,17.0
8272,8.0
8350,35.0
8431,9.0
8511,41.0
8589,3.0
8664,21.0
8748,29.0
8833,14.0
8908,1.0
8984,29.0
9062,6.0
9141,48.0
9219,16.0
9302,10.0
9383,14.0
9462,2.0
9537,8.0
9612,35.0
9696,17.0
9777,25.0
9860,2.0
9938,7.0
10019,20.0
10095,48.0
10178,24.0
10259,40.0
10339,8.0
10415,13.0
10492,21.0
10570,12.0
10654,23.0
10731,9.0
10814,17.0
10905,11.0
10999,28.0
11099,15.0
11198,47.0
11293,43.0
11383,6.0
11483,19.0
11573,23.0
11671,10.0
11766,17.0
11859,19.0
11959,17.0
12058,4.0
12148,9.0
12244,6.0
12342,20.0
12435,5.0
12527,13.0
12625,39.0
12724,13.0
12816,21.0
12913,33.0
13012,2.0
13105,4.0
13204,15.0
13297,24.0
13396,6.0
13489,19.0
13588,21.0
13687,9.0
13783,1.0
13879,8.0
13979,26.0
14069,2.0
14161,3.0
14258,3.0
14349,12.0
14443,13.0
14548,41.0
14658,23.0
14765,1.0
14872,49.0
14978,6.0
15086,7.0
15196,14.0
15297,27.0
15406,6.0
15516,28.0
15623,7.0
15731,10.0
15833,28.0
15936,9.0
16044,28.0
16151,5.0
16254,10.0
16356,11.0
16463,22.0
16570,15.0
16677,32.0
16784,14.0
16886,18.0
16987,4.0
17093,26.0
17197,17.0
17307,1.0
17414,10.0
17523,9.0
17631,35.0
17741,13.0
17843,12.0
17944,39.0
18044,32.0
18147,22.0
18247,17.0
18353,24.0
18456,17.0
18563,19.0
18663,46.0
18764,16.0
18872,6.0
18980,19.0
19087,15.0
19197,4.0
19297,18.0
19405,44.0
19507,22.0
19610,1.0
19713,30.0
19819,5.0
19926,1.0
20028,3.0
20133,39.0
20239,6.0
20348,8.0
20448,31.0
20552,29.0
20658,8.0
20763,27.0
20873,15.0
20980,2.0
21082,2.0
21187,8.0
21294,30.0
21401,10.0
21509,28.0
21616,22.0
21719,37.0
21815,11.0
21911,15.0
22015,11.0
22119,5.0
22216,27.0
22318,1.0
22416,2.0
22520,12.0
22619,32.0
22718,18.0
22817,29.0
22921,39.0
23024,2.0
23126,9.0
23222,40.0
23318,15.0
23414,2.0
23517,1.0
23618,12.0
23713,15.0
23813,14.0
23908,30.0
24006,24.0
24106,18.0
24206,15.0
24303,14.0
24408,1.0
24508,30.0
24604,26.0
24707,5.0
24803,25.0
24902,5.0
25000,15.0
25101,33.0
25198,16.0
25303,16.0
25346,6.0
25396,22.0
25443,7.0
25491,19.0
25540,17.0
25584,1.0
25631,9.0
25680,7.0
25721,28.0
25766,15.0
25813,10.0
25854,2.0
25899,32.0
25943,33.0
25987,2.0
26037,17.0
26082,16.0
26129,19.0
26178,20.0
26219,3.0
26266,9.0
26312,16.0
26353,13.0
26394,6.0
26442,21.0
26491,3.0
26540,24.0
26587,40.0
26628,8.0
26676,24.0
26726,4.0
26771,24.0
26816,26.0
26858,22.0
26907,27.0
26957,7.0
27006,16.0
27046,36.0
27096,34.0
27144,8.0
27190,13.0
27240,31.0
27284,2.0
27328,16.0
27377,34.0
27426,21.0
27467,15.0
27507,17.0
27553,3.0
27596,12.0
27645,1.0
27693,17.0
27736,4.0
27777,14.0
27821,11.0
27864,2.0
27907,6.0
27957,13.0
28006,17.0
28046,14.0
28094,13.0
28135,18.0
28181,35.0
28224,25.0
28272,4.0
28321,20.0
28368,32.0
28412,15.0
28459,34.0
28506,12.0
28551,11.0
28592,8.0
28634,5.0
28681,7.0
28729,1.0
28779,45.0
28819,19.0
28881,24.0
28947,33.0
29013,1.0
29076,26.0
29139,10.0
29199,9.0
29260,8.0
29328,29.0
29394,37.0
29462,12.0
29529,29.0
29590,17.0
29660,18.0
29727,5.0
29788,7.0
29851,14.0
29918,18.0
29988,1.0
30048,3.0
30118,24.0
30179,24.0
30241,4.0
30306,22.0
30371,11.0
30441,17.0
30511,1.0
30573,17.0
30643,42.0
30709,17.0
30777,2.0
30847,20.0
30912,16.0
30978,12.0
31042,15.0
31111,26.0
31179,7.0
31247,28.0
31308,31.0
31368,13.0
31430,6.0
31500,13.0
31569,15.0
31639,7.0
31702,20.0
31770,13.0
31839,9.0
31899,1.0
31965,4.0
32029,18.0
32092,5.0
32155,37.0
32222,14.0
32286,22.0
32351,3.0
33363,25.0
33412,25.0
33452,3.0
33498,19.0
33543,12.0
33588,22.0
33633,22.0
33678,23.0
33719,9.0
33762,29.0
33808,22.0
33857,7.0
33904,19.0
33954,3.0
33996,18.0
34046,17.0
34087,10.0
34136,5.0
34185,9.0
34234,35.0
34280,3.0
34323,32.0
34369,19.0
34410,1.0
34460,1.0
34505,4.0
34548,38.0
34597,17.0
34643,10.0
34685,1.0
34727,3.0
34771,35.0
34816,43.0
34863,15.0
34909,5.0
34956,9.0
35001,28.0
35044,23.0
35090,23.0
35140,15.0
35186,16.0
35233,17.0
35275,21.0
35317,23.0
35361,10.0
35408,2.0
35454,12.0
35503,4.0
35543,28.0
35590,15.0
35637,33.0
35678,10.0
35728,5.0
35774,21.0
35819,30.0
35867,12.0
35917,45.0
35963,3.0
36806,1.0
36851,4.0
36890,10.0
36925,18.0
36963,3.0
37004,3.0
37047,6.0
37092,41.0
37131,5.0
37174,2.0
37211,3.0
37255,12.0
37296,16.0
37331,11.0
37374,3.0
37412,23.0
37456,16.0
37499,16.0
37538,31.0
37581,39.0
37618,9.0
37657,19.0
37702,29.0
37744,24.0
37779,11.0
37823,20.0
37865,14.0
37908,11.0
37944,6.0
37989,5.0
38030,24.0
38066,36.0
38104,28.0
