0,1
32547,10.0
32773,67.0
32859,64.0
32948,8.0
32989,18.0
33127,9.0
33227,57.0
33269,25.0
33404,31.0
33724,49.0
33812,11.0
33938,21.0
34163,7.0
34350,16.0
34473,42.0
34519,21.0
34655,80.0
34702,9.0
34793,23.0
34888,21.0
35195,80.0
35367,10.0
35456,43.0
35548,5.0
35640,40.0
35769,24.0
35814,19.0
35859,48.0
35906,22.0
36112,2.0
36151,1.0
36188,5.0
36223,8.0
36302,37.0
36337,56.0
36376,41.0
36411,4.0
36692,45.0
36731,67.0
36775,17.0
36814,3.0
36851,56.0
36929,31.0
37056,14.0
37098,37.0
37135,50.0
37170,19.0
37208,30.0
37281,42.0
37440,69.0
37483,2.0
37639,28.0
37678,69.0
37759,33.0
37801,49.0
37842,54.0
37881,14.0
37965,31.0
38001,23.0
38127,45.0
38167,28.0
38334,85.0
38371,48.0
38531,23.0
38691,28.0
39673,5.0
39834,39.0
39875,29.0
40063,32.0
40108,33.0
40192,48.0
40273,29.0
40308,59.0
40344,48.0
40388,19.0
40430,33.0
40546,49.0
40620,47.0
40701,21.0
40787,53.0
40830,46.0
41051,1.0
41132,8.0
41172,26.0
41211,20.0
41444,2.0
41569,9.0
41652,75.0
41843,21.0
41878,28.0
41913,48.0
41999,68.0
42044,32.0
42169,42.0
42213,24.0
42251,47.0
42325,1.0
42369,30.0
42442,76.0
42482,18.0
42599,24.0
42638,6.0
42784,28.0
42820,30.0
42865,67.0
42901,56.0
43229,35.0
43391,10.0
43470,8.0
43599,56.0
43637,22.0
43676,74.0
43711,33.0
43756,29.0
43798,3.0
43886,15.0
43931,25.0
43976,3.0
44167,4.0
44202,39.0
44240,75.0
44283,14.0
44361,7.0
44400,56.0
44444,74.0
44519,76.0
44604,72.0
44641,19.0
44679,74.0
44717,35.0
44755,5.0
44907,7.0
44946,34.0
45020,30.0
45230,43.0
45311,19.0
45352,33.0
45395,10.0
45516,4.0
45595,23.0
45634,91.0
45787,19.0
45908,17.0
45990,23.0
46030,30.0
46103,25.0
46141,36.0
46267,19.0
46311,11.0
46479,3.0
46557,3.0
46601,34.0
46822,22.0
46857,53.0
46921,8.0
46954,77.0
46985,4.0
47019,8.0
47056,21.0
47089,31.0
47160,17.0
47195,28.0
47231,3.0
47296,21.0
47328,44.0
47358,75.0
47392,25.0
47538,8.0
47540,65.0
47550,22.0
47609,39.0
47611,6.0
47632,35.0
47659,24.0
47693,30.0
47808,57.0
47847,54.0
47868,21.0
47921,27.0
48089,61.0
48118,53.0
48145,42.0
48414,6.0
48423,42.0
48464,26.0
48519,61.0
48611,1.0
48643,23.0
48955,65.0
49060,58.0
49098,21.0
49134,38.0
49232,10.0
49269,45.0
50448,29.0
50619,47.0
50622,3.0
50677,37.0
50834,42.0
50836,17.0
50856,46.0
50932,21.0
51011,4.0
51148,88.0
51172,11.0
51241,8.0
51360,68.0
51446,19.0
51509,42.0
51583,51.0
51653,77.0
51689,48.0
51726,35.0
51897,3.0
51931,20.0
52098,23.0
52168,21.0
52231,17.0
52325,29.0
52363,24.0
52432,28.0
52531,14.0
52629,53.0
52663,68.0
52695,27.0
52879,57.0
52917,34.0
53099,62.0
53130,63.0
53202,1.0
53232,83.0
53266,1.0
53299,30.0
53396,26.0
54024,21.0
54061,47.0
54099,60.0
54134,17.0
54353,41.0
54393,30.0
54430,1.0
54643,15.0
54706,43.0
54744,29.0
54814,11.0
54850,47.0
54988,1.0
55058,23.0
55125,18.0
55162,5.0
55264,9.0
55296,2.0
55367,46.0
55399,18.0
55439,57.0
55474,55.0
55715,2.0
55771,31.0
55779,30.0
55792,33.0
55965,16.0
56040,5.0
56074,82.0
56243,23.0
56349,11.0
56420,48.0
56459,79.0
56499,34.0
56607,9.0
56644,33.0
56720,5.0
57606,11.0
57642,11.0
57720,8.0
57792,38.0
57826,62.0
57859,18.0
57894,29.0
57929,31.0
57962,34.0
58037,10.0
58070,50.0
58109,21.0
58171,1.0
58201,52.0
58398,27.0
58571,1.0
58598,7.0
58632,22.0
58694,43.0
58743,5.0
58840,54.0
58885,25.0
58900,4.0
58910,25.0
58969,31.0
59041,13.0
59083,24.0
59114,34.0
59212,41.0
59215,8.0
59255,25.0
59391,11.0
59631,20.0
59667,39.0
59778,35.0
59812,23.0
60018,18.0
60049,8.0
60113,45.0
60148,7.0
60258,25.0
60296,41.0
