0,1
32409,13.0
32643,15.0
32733,8.0
32782,58.0
32917,38.0
32959,41.0
33000,67.0
33048,12.0
33088,20.0
33132,7.0
33218,23.0
33267,15.0
33485,4.0
33531,52.0
33616,13.0
33666,12.0
33760,13.0
33800,9.0
33840,36.0
33927,62.0
34072,14.0
34112,51.0
34157,16.0
34203,9.0
34347,4.0
34575,21.0
34750,23.0
34794,23.0
34887,8.0
34974,5.0
35024,38.0
35071,6.0
35158,21.0
35203,63.0
35386,47.0
35427,7.0
35467,9.0
35650,36.0
35694,25.0
35828,12.0
35874,30.0
35917,51.0
36000,25.0
36087,24.0
36132,15.0
36209,6.0
36247,1.0
36287,48.0
36366,54.0
36401,4.0
36437,7.0
36479,27.0
36524,10.0
36600,21.0
36764,8.0
36800,67.0
36837,20.0
36873,40.0
36910,12.0
36962,24.0
37026,49.0
37142,52.0
37387,64.0
37424,41.0
37512,39.0
37619,61.0
37660,4.0
37697,40.0
37820,22.0
37907,57.0
37951,29.0
38063,56.0
38182,25.0
38222,48.0
38389,36.0
38427,1.0
39618,27.0
39657,48.0
39693,17.0
39728,14.0
39807,49.0
40011,72.0
40052,1.0
40095,40.0
40136,36.0
40370,14.0
40409,10.0
40585,18.0
40625,64.0
40667,63.0
40753,17.0
40878,28.0
40915,37.0
40956,62.0
41043,14.0
41084,19.0
41123,1.0
41204,19.0
41327,12.0
41441,52.0
41518,33.0
41561,1.0
41606,2.0
41729,9.0
41769,2.0
41812,64.0
41851,15.0
41935,74.0
42092,26.0
42131,28.0
42298,22.0
42338,20.0
42416,12.0
42494,22.0
42531,51.0
42572,32.0
42608,43.0
42643,62.0
42679,64.0
42764,61.0
43208,4.0
43333,34.0
43408,2.0
43444,61.0
43559,28.0
43769,29.0
43806,6.0
43850,25.0
43889,13.0
44008,16.0
44051,33.0
44086,28.0
44205,31.0
44282,2.0
44323,19.0
44362,8.0
44481,12.0
44520,14.0
44634,48.0
44670,51.0
44748,93.0
44788,64.0
44831,59.0
44875,61.0
45004,19.0
45047,37.0
45087,15.0
45126,31.0
45204,37.0
45240,2.0
45280,28.0
45359,2.0
45439,80.0
45484,22.0
45528,39.0
45678,13.0
45718,9.0
45757,29.0
45798,65.0
45843,6.0
45961,64.0
45999,68.0
46040,21.0
46085,7.0
46206,16.0
46247,3.0
46283,23.0
46817,29.0
46849,28.0
46881,26.0
47121,38.0
47156,25.0
47190,31.0
47221,10.0
47255,69.0
47290,27.0
47321,45.0
47353,31.0
47468,26.0
47528,32.0
47827,5.0
47968,45.0
48079,18.0
48114,38.0
48258,44.0
48366,18.0
48402,46.0
48432,33.0
48465,5.0
48532,7.0
48600,27.0
48670,48.0
48701,61.0
48871,50.0
48902,38.0
49042,9.0
49147,57.0
49180,9.0
49213,20.0
49279,33.0
49313,12.0
49422,31.0
49636,48.0
49676,69.0
49714,48.0
49746,57.0
49778,21.0
49816,5.0
49885,58.0
50404,6.0
50442,72.0
50478,73.0
50516,37.0
50554,28.0
50589,1.0
50627,6.0
50693,5.0
50730,62.0
50829,5.0
50939,19.0
51038,47.0
51070,32.0
51136,73.0
51211,5.0
51245,34.0
51456,69.0
51494,49.0
51524,24.0
51595,57.0
51631,23.0
51747,50.0
51784,27.0
51925,27.0
52074,50.0
52184,17.0
52214,4.0
52252,5.0
52288,18.0
52400,81.0
52439,57.0
52509,12.0
52539,36.0
52572,13.0
52667,24.0
52807,57.0
52846,35.0
52883,67.0
52921,9.0
52985,38.0
53081,23.0
54074,52.0
54159,84.0
54203,22.0
54274,21.0
54385,73.0
54473,5.0
54506,5.0
54536,25.0
54611,45.0
54649,28.0
54726,34.0
54791,15.0
54863,14.0
54934,11.0
55003,51.0
55184,19.0
55222,74.0
55290,21.0
55421,5.0
55483,35.0
55627,21.0
55693,23.0
55769,37.0
55808,72.0
55987,17.0
56047,35.0
56085,51.0
56198,9.0
56238,36.0
56278,31.0
56348,16.0
56440,50.0
57656,44.0
57723,30.0
57756,39.0
57824,71.0
57925,14.0
57955,9.0
57995,72.0
58137,19.0
58174,52.0
58237,10.0
58422,2.0
58452,56.0
58589,72.0
58621,24.0
58658,21.0
58692,42.0
58722,40.0
58757,33.0
58789,35.0
58859,30.0
58890,67.0
58928,36.0
59072,26.0
59147,45.0
59181,2.0
59247,44.0
59403,22.0
59620,18.0
59653,27.0
59787,22.0
59923,13.0
